,Donor_Id,P_year,Frequency
0,b'0231399',41,8.0
0,b'0231411',40,8.0
0,b'0231420',36,9.0
0,b'0231432',3,1.0
0,b'0231440',14,4.0
0,b'0231443',1,1.0
0,b'0231444',18,4.0
0,b'0231449',36,9.0
0,b'0231463',40,8.0
0,b'0231464',39,8.0
0,b'0231483',30,8.0
0,b'0231488',39,8.0
0,b'0231511',42,8.0
0,b'0231517',39,8.0
0,b'0231522',50,12.0
0,b'0231546',2,2.0
0,b'0231551',40,8.0
0,b'0231553',40,8.0
0,b'0231558',40,8.0
0,b'0231560',21,7.0
0,b'0231573',38,8.0
0,b'0231576',20,7.0
0,b'0231623',33,8.0
0,b'0231624',1,1.0
0,b'0231636',40,8.0
0,b'0231637',34,7.0
0,b'0231640',40,8.0
0,b'0231660',39,8.0
0,b'0231672',39,8.0
0,b'0231682',39,8.0
0,b'0231707',40,8.0
0,b'0231738',39,10.0
0,b'0231758',43,9.0
0,b'0231767',39,8.0
0,b'0231781',33,8.0
0,b'0231782',40,8.0
0,b'0231786',38,10.0
0,b'0231793',39,8.0
0,b'0231796',4,1.0
0,b'0231800',38,8.0
0,b'0231822',20,5.0
0,b'0231823',14,7.0
0,b'0231835',39,8.0
0,b'0231863',52,10.0
0,b'0231864',4,1.0
0,b'0231867',40,8.0
0,b'0231869',29,7.0
0,b'0231878',14,4.0
0,b'0231891',17,6.0
0,b'0231902',40,8.0
0,b'0232071',11,6.0
0,b'0232073',39,8.0
0,b'0232076',4,1.0
0,b'0232088',2,1.0
0,b'0232098',39,8.0
0,b'0232099',38,8.0
0,b'0232126',14,7.0
0,b'0232132',37,9.0
0,b'0232144',40,8.0
0,b'0232165',10,5.0
0,b'0232181',5,2.0
0,b'0232182',40,8.0
0,b'0232192',27,9.0
0,b'0232203',35,9.0
0,b'0232206',37,9.0
0,b'0232232',18,4.0
0,b'0232233',22,7.0
0,b'0232234',37,7.0
0,b'0232236',45,11.0
0,b'0232269',3,1.0
0,b'0232270',13,3.0
0,b'0232271',39,8.0
0,b'0232276',36,12.0
0,b'0232292',6,6.0
0,b'0232297',11,6.0
0,b'0232305',29,7.0
0,b'0232306',26,9.0
0,b'0232322',39,8.0
0,b'0232328',14,5.0
0,b'0232335',38,8.0
0,b'0232338',36,9.0
0,b'0232350',38,8.0
0,b'0232353',16,5.0
0,b'0232363',40,8.0
0,b'0232364',43,9.0
0,b'0232368',38,8.0
0,b'0232369',39,8.0
0,b'0232377',37,7.0
0,b'0232380',37,7.0
0,b'0232395',39,8.0
0,b'0232399',36,9.0
0,b'0232418',27,7.0
0,b'0232420',32,8.0
0,b'0232429',38,8.0
0,b'0232431',37,7.0
0,b'0232434',13,3.0
0,b'0232438',36,9.0
0,b'0232446',37,9.0
0,b'0232447',38,8.0
0,b'0232481',4,1.0
0,b'0232486',37,7.0
0,b'0232517',13,13.0
0,b'0232519',13,4.0
0,b'0232523',13,3.0
0,b'0232524',36,9.0
0,b'0232530',36,9.0
0,b'0232544',31,16.0
0,b'0232564',5,5.0
0,b'0232566',52,13.0
0,b'0232567',37,9.0
0,b'0232568',2,1.0
0,b'0232570',57,14.0
0,b'0232578',62,12.0
0,b'0232580',37,9.0
0,b'0232588',36,9.0
0,b'0232598',36,9.0
0,b'0232614',39,8.0
0,b'0232615',31,8.0
0,b'0232619',37,7.0
0,b'0232620',17,4.0
0,b'0232633',36,9.0
0,b'0232634',37,9.0
0,b'0232639',37,9.0
0,b'0232662',35,9.0
0,b'0232666',37,9.0
0,b'0232668',4,1.0
0,b'0232674',24,6.0
0,b'0232681',34,8.0
0,b'0232683',37,7.0
0,b'0232705',3,1.0
0,b'0232711',37,9.0
0,b'0232737',35,9.0
0,b'0232738',35,7.0
0,b'0232742',13,3.0
0,b'0232746',37,7.0
0,b'0232754',37,9.0
0,b'0232762',35,7.0
0,b'0232772',31,8.0
0,b'0232773',23,8.0
0,b'0232775',3,1.0
0,b'0232777',13,13.0
0,b'0232794',40,8.0
0,b'0232799',34,8.0
0,b'0232804',38,8.0
0,b'0232807',37,7.0
0,b'0232813',19,5.0
0,b'0232826',30,10.0
0,b'0232828',36,9.0
0,b'0232838',7,4.0
0,b'0232839',32,8.0
0,b'0232840',38,10.0
0,b'0232843',41,8.0
0,b'0232846',37,9.0
0,b'0232861',37,9.0
0,b'0232863',35,9.0
0,b'0232865',19,10.0
0,b'0232867',70,18.0
0,b'0232868',39,8.0
0,b'0232869',15,8.0
0,b'0232872',5,2.0
0,b'0232893',37,9.0
0,b'0232896',31,8.0
0,b'0232909',4,1.0
0,b'0232914',36,9.0
0,b'0232931',37,7.0
0,b'0232939',36,9.0
0,b'0232949',33,8.0
0,b'0232951',36,9.0
0,b'0232958',4,1.0
0,b'0232976',36,9.0
0,b'0232989',37,7.0
0,b'0232991',16,5.0
0,b'0232992',36,9.0
0,b'0232994',38,8.0
0,b'0232996',36,9.0
0,b'0233000',37,9.0
0,b'0233002',37,7.0
0,b'0233004',34,8.0
0,b'0233017',21,10.0
0,b'0233021',108,27.0
0,b'0233026',6,3.0
0,b'0233027',34,8.0
0,b'0233049',36,9.0
0,b'0233050',14,3.0
0,b'0233060',36,9.0
0,b'0233061',34,8.0
0,b'0233064',36,9.0
0,b'0233065',3,1.0
0,b'0233077',36,9.0
0,b'0233103',28,9.0
0,b'0233104',2,1.0
0,b'0233114',1,1.0
0,b'0233119',33,8.0
0,b'0233128',3,1.0
0,b'0233129',36,9.0
0,b'0233134',37,9.0
0,b'0233146',13,3.0
0,b'0233153',36,9.0
0,b'0233159',36,9.0
0,b'0233201',36,9.0
0,b'0233211',13,13.0
0,b'0233218',40,10.0
0,b'0233222',35,12.0
0,b'0233223',41,10.0
0,b'0233226',36,12.0
0,b'0233231',37,9.0
0,b'0233234',37,9.0
0,b'0233243',37,9.0
0,b'0233244',36,12.0
0,b'0233246',37,9.0
0,b'0233249',37,9.0
0,b'0233252',37,9.0
0,b'0233272',28,7.0
0,b'0233276',2,1.0
0,b'0233278',36,9.0
0,b'0233280',37,9.0
0,b'0233283',36,12.0
0,b'0233299',26,9.0
0,b'0233305',37,9.0
0,b'0233311',9,2.0
0,b'0233313',30,10.0
0,b'0233319',13,3.0
0,b'0233324',3,1.0
0,b'0233333',37,9.0
0,b'0233335',37,9.0
0,b'0233336',37,9.0
0,b'0233338',13,3.0
0,b'0233343',36,9.0
0,b'0233345',35,9.0
0,b'0233346',37,9.0
0,b'0233354',36,12.0
0,b'0233357',36,9.0
0,b'0233375',37,9.0
0,b'0233376',13,3.0
0,b'0233379',11,11.0
0,b'0233383',34,8.0
0,b'0233384',36,12.0
0,b'0233385',6,6.0
0,b'0233388',37,9.0
0,b'0233394',13,3.0
0,b'0233396',39,10.0
0,b'0233401',54,18.0
0,b'0233402',37,9.0
0,b'0233406',36,9.0
0,b'0233407',34,8.0
0,b'0233408',37,9.0
0,b'0233425',37,9.0
0,b'0233432',37,9.0
0,b'0233463',7,4.0
0,b'0233493',8,8.0
0,b'0233497',36,9.0
0,b'0233501',35,9.0
0,b'0233503',36,9.0
0,b'0233519',34,11.0
0,b'0233526',35,9.0
0,b'0233532',36,12.0
0,b'0233539',36,9.0
0,b'0233542',37,9.0
0,b'0233543',36,9.0
0,b'0233547',37,9.0
0,b'0233553',35,9.0
0,b'0233555',36,9.0
0,b'0233568',1,1.0
0,b'0233573',8,4.0
0,b'0233583',35,9.0
0,b'0233584',22,11.0
0,b'0233585',4,2.0
0,b'0233587',36,12.0
0,b'0233598',36,9.0
0,b'0233599',12,4.0
0,b'0233601',35,9.0
0,b'0233603',3,1.0
0,b'0233625',35,9.0
0,b'0233630',12,4.0
0,b'0233644',3,1.0
0,b'0233692',36,9.0
0,b'0233694',35,9.0
0,b'0233716',36,9.0
0,b'0233730',25,6.0
0,b'0233745',12,3.0
0,b'0233747',36,9.0
0,b'0233748',35,9.0
0,b'0233750',5,2.0
0,b'0233754',35,9.0
0,b'0233760',13,4.0
0,b'0233766',35,9.0
0,b'0233777',22,7.0
0,b'0233779',35,9.0
0,b'0233781',29,10.0
0,b'0233784',34,8.0
0,b'0233792',24,8.0
0,b'0233794',16,8.0
0,b'0233802',13,3.0
0,b'0233805',36,9.0
0,b'0233811',34,8.0
0,b'0233814',27,7.0
0,b'0233822',35,9.0
0,b'0233834',34,8.0
0,b'0233849',36,9.0
0,b'0233851',34,8.0
0,b'0233860',36,9.0
0,b'0233862',35,9.0
0,b'0233874',35,9.0
0,b'0233892',34,8.0
0,b'0233899',33,8.0
0,b'0233910',25,6.0
0,b'0233914',14,7.0
0,b'0233916',32,11.0
0,b'0233919',42,10.0
0,b'0233920',34,8.0
0,b'0233923',36,9.0
0,b'0233929',33,8.0
0,b'0233943',35,9.0
0,b'0233944',35,9.0
0,b'0233945',35,9.0
0,b'0233950',32,11.0
0,b'0233952',6,6.0
0,b'0233960',35,9.0
0,b'0233975',34,8.0
0,b'0233982',34,11.0
0,b'0233983',39,10.0
0,b'0233991',5,2.0
0,b'0234001',13,3.0
0,b'0234003',34,8.0
0,b'0234015',22,7.0
0,b'0234016',30,8.0
0,b'0234023',33,8.0
0,b'0234024',30,10.0
0,b'0234047',33,8.0
0,b'0234050',34,8.0
0,b'0234052',30,8.0
0,b'0234057',18,9.0
0,b'0234058',35,9.0
0,b'0234066',35,9.0
0,b'0234069',30,10.0
0,b'0234082',34,11.0
0,b'0234084',3,1.0
0,b'0234088',23,8.0
0,b'0234091',37,12.0
0,b'0234092',28,9.0
0,b'0234099',16,8.0
0,b'0234102',11,6.0
0,b'0234104',10,3.0
0,b'0234130',34,8.0
0,b'0234132',64,16.0
0,b'0234134',34,8.0
0,b'0234142',33,8.0
0,b'0234148',32,8.0
0,b'0234152',4,4.0
0,b'0234153',24,8.0
0,b'0234162',7,4.0
0,b'0234163',34,8.0
0,b'0234165',12,6.0
0,b'0234171',32,8.0
0,b'0234208',34,8.0
0,b'0234209',12,3.0
0,b'0234251',33,8.0
0,b'0234257',30,8.0
0,b'0234259',32,8.0
0,b'0234263',25,8.0
0,b'0234272',32,8.0
0,b'0234275',34,8.0
0,b'0234300',32,8.0
0,b'0234302',11,4.0
0,b'0234304',58,14.0
0,b'0234310',32,8.0
0,b'0234348',32,11.0
0,b'0234359',32,8.0
0,b'0234381',32,8.0
0,b'0234398',11,4.0
0,b'0234404',32,8.0
0,b'0234415',33,8.0
0,b'0234418',11,4.0
0,b'0234420',29,7.0
0,b'0234422',30,8.0
0,b'0234423',31,10.0
0,b'0234430',30,8.0
0,b'0234431',33,8.0
0,b'0234432',31,8.0
0,b'0234434',14,7.0
0,b'0234447',32,8.0
0,b'0234448',31,8.0
0,b'0234452',32,8.0
0,b'0234456',33,8.0
0,b'0234458',33,8.0
0,b'0234467',32,8.0
0,b'0234472',28,9.0
0,b'0234476',36,9.0
0,b'0234478',26,9.0
0,b'0234479',31,8.0
0,b'0234482',32,8.0
0,b'0234484',32,8.0
0,b'0234490',1,1.0
0,b'0234491',32,8.0
0,b'0234502',33,8.0
0,b'0234506',31,10.0
0,b'0234511',32,8.0
0,b'0234519',32,8.0
0,b'0234526',31,8.0
0,b'0234529',31,8.0
0,b'0234538',2,2.0
0,b'0234542',32,8.0
0,b'0234546',31,8.0
0,b'0234559',6,2.0
0,b'0234563',12,3.0
0,b'0234565',31,8.0
0,b'0234567',10,5.0
0,b'0234573',6,2.0
0,b'0234595',33,8.0
0,b'0234596',20,7.0
0,b'0234602',69,23.0
0,b'0234603',31,8.0
0,b'0234608',14,4.0
0,b'0234610',26,13.0
0,b'0234628',3,1.0
0,b'0234631',31,8.0
0,b'0234640',38,10.0
0,b'0234642',33,8.0
0,b'0234643',32,8.0
0,b'0234644',32,8.0
0,b'0234654',31,8.0
0,b'0234656',32,8.0
0,b'0234660',31,8.0
0,b'0234685',31,8.0
0,b'0234687',11,4.0
0,b'0234695',37,9.0
0,b'0234699',34,8.0
0,b'0234704',32,8.0
0,b'0234705',13,3.0
0,b'0234706',18,6.0
0,b'0234707',33,8.0
0,b'0234711',6,3.0
0,b'0234713',32,8.0
0,b'0234714',67,17.0
0,b'0234715',32,8.0
0,b'0234717',10,10.0
0,b'0234720',30,8.0
0,b'0234732',15,5.0
0,b'0234735',33,8.0
0,b'0234749',31,8.0
0,b'0234762',32,8.0
0,b'0234764',32,8.0
0,b'0234766',32,8.0
0,b'0234768',32,8.0
0,b'0234769',31,8.0
0,b'0234772',30,8.0
0,b'0234774',30,10.0
0,b'0234775',31,8.0
0,b'0234782',32,8.0
0,b'0234800',34,8.0
0,b'0234810',32,8.0
0,b'0234818',32,8.0
0,b'0234835',32,8.0
0,b'0234841',31,8.0
0,b'0234847',1,1.0
0,b'0234851',4,1.0
0,b'0234852',17,4.0
0,b'0234853',32,8.0
0,b'0234867',32,8.0
0,b'0234869',29,7.0
0,b'0234870',19,6.0
0,b'0234880',25,6.0
0,b'0234887',21,7.0
0,b'0234896',32,8.0
0,b'0234900',32,8.0
0,b'0234902',13,13.0
0,b'0234904',30,8.0
0,b'0234907',11,4.0
0,b'0234908',32,11.0
0,b'0234920',32,8.0
0,b'0234923',34,8.0
0,b'0234936',66,16.0
0,b'0234950',25,8.0
0,b'0234956',33,8.0
0,b'0234960',32,8.0
0,b'0234975',9,4.0
0,b'0234979',32,8.0
0,b'0234984',11,4.0
0,b'0234988',31,10.0
0,b'0234997',8,4.0
0,b'0234999',30,8.0
0,b'0235001',8,3.0
0,b'0235011',31,8.0
0,b'0235012',30,8.0
0,b'0235022',32,8.0
0,b'0235025',32,8.0
0,b'0235031',32,8.0
0,b'0235038',31,8.0
0,b'0235044',27,9.0
0,b'0235046',31,10.0
0,b'0235047',32,8.0
0,b'0235058',32,8.0
0,b'0235081',32,8.0
0,b'0235103',29,10.0
0,b'0235104',30,8.0
0,b'0235106',1,1.0
0,b'0235123',30,8.0
0,b'0235127',31,8.0
0,b'0235130',31,8.0
0,b'0235137',31,8.0
0,b'0235138',30,8.0
0,b'0235139',30,10.0
0,b'0235153',31,8.0
0,b'0235165',30,8.0
0,b'0235167',24,8.0
0,b'0235168',31,8.0
0,b'0235170',31,8.0
0,b'0235173',11,3.0
0,b'0235174',30,8.0
0,b'0235197',30,8.0
0,b'0235201',30,8.0
0,b'0235202',19,10.0
0,b'0235214',31,8.0
0,b'0235218',33,8.0
0,b'0235226',11,4.0
0,b'0235232',29,7.0
0,b'0235242',19,6.0
0,b'0235245',31,8.0
0,b'0235246',16,4.0
0,b'0235256',29,7.0
0,b'0235259',31,8.0
0,b'0235273',31,8.0
0,b'0235280',30,8.0
0,b'0235285',4,1.0
0,b'0235286',11,4.0
0,b'0235288',31,8.0
0,b'0235293',30,8.0
0,b'0235298',29,7.0
0,b'0235301',42,10.0
0,b'0235304',30,8.0
0,b'0235306',44,11.0
0,b'0235309',30,8.0
0,b'0235327',9,4.0
0,b'0235332',29,7.0
0,b'0235339',3,1.0
0,b'0235351',29,7.0
0,b'0235391',29,7.0
0,b'0235392',30,8.0
0,b'0235396',5,2.0
0,b'0235400',29,7.0
0,b'0235401',29,7.0
0,b'0235408',20,5.0
0,b'0235409',30,8.0
0,b'0235410',5,2.0
0,b'0235420',27,7.0
0,b'0235424',25,8.0
0,b'0235441',26,6.0
0,b'0235443',29,7.0
0,b'0235448',30,8.0
0,b'0235452',30,8.0
0,b'0235464',29,7.0
0,b'0235476',28,7.0
0,b'0235483',25,8.0
0,b'0235499',28,7.0
0,b'0235500',1,1.0
0,b'0235501',30,8.0
0,b'0235503',28,7.0
0,b'0235509',29,7.0
0,b'0235514',30,8.0
0,b'0235517',27,7.0
0,b'0235519',20,7.0
0,b'0235541',30,8.0
0,b'0235542',29,7.0
0,b'0235543',29,7.0
0,b'0235574',29,7.0
0,b'0235598',28,7.0
0,b'0235601',28,7.0
0,b'0235611',29,7.0
0,b'0235613',29,7.0
0,b'0235618',3,1.0
0,b'0235619',28,7.0
0,b'0235628',28,7.0
0,b'0235638',23,8.0
0,b'0235643',27,7.0
0,b'0235649',23,8.0
0,b'0235667',9,3.0
0,b'0235675',29,7.0
0,b'0235682',11,11.0
0,b'0235712',27,7.0
0,b'0235715',29,7.0
0,b'0235716',29,7.0
0,b'0235719',28,7.0
0,b'0235723',27,7.0
0,b'0235724',26,9.0
0,b'0235725',3,1.0
0,b'0235734',29,7.0
0,b'0235764',28,7.0
0,b'0235802',29,7.0
0,b'0235807',29,7.0
0,b'0235819',29,7.0
0,b'0235826',8,4.0
0,b'0235857',7,7.0
0,b'0235905',27,7.0
0,b'0235918',28,7.0
0,b'0235922',28,7.0
0,b'0235925',25,8.0
0,b'0235935',28,7.0
0,b'0235936',30,8.0
0,b'0235958',8,3.0
0,b'0235968',27,7.0
0,b'0235969',4,1.0
0,b'0235976',25,8.0
0,b'0235984',27,7.0
0,b'0235988',28,7.0
0,b'0235994',17,6.0
0,b'0235996',12,6.0
0,b'0236010',28,7.0
0,b'0236013',10,2.0
0,b'0236028',36,12.0
0,b'0236032',26,9.0
0,b'0236034',19,5.0
0,b'0236036',28,7.0
0,b'0236039',27,9.0
0,b'0236042',2,1.0
0,b'0236110',26,6.0
0,b'0236112',13,6.0
0,b'0236114',1,1.0
0,b'0236126',24,8.0
0,b'0236143',27,7.0
0,b'0236146',28,7.0
0,b'0236258',15,5.0
0,b'0236270',25,8.0
0,b'0236294',27,7.0
0,b'0236295',11,6.0
0,b'0236302',10,3.0
0,b'0236305',27,7.0
0,b'0236306',27,7.0
0,b'0236326',23,6.0
0,b'0236331',27,7.0
0,b'0236346',27,7.0
0,b'0236349',3,3.0
0,b'0236360',27,7.0
0,b'0236377',18,6.0
0,b'0236378',27,7.0
0,b'0236397',6,6.0
0,b'0236398',26,6.0
0,b'0236399',25,8.0
0,b'0236405',14,5.0
0,b'0236411',27,7.0
0,b'0236421',27,7.0
0,b'0236430',4,4.0
0,b'0236441',26,6.0
0,b'0236451',27,9.0
0,b'0236454',27,7.0
0,b'0236493',27,7.0
0,b'0236496',31,8.0
0,b'0236503',26,6.0
0,b'0236516',26,6.0
0,b'0236529',24,8.0
0,b'0236536',26,9.0
0,b'0236543',25,8.0
0,b'0236546',27,9.0
0,b'0236549',33,8.0
0,b'0236552',26,6.0
0,b'0236554',25,8.0
0,b'0236556',27,7.0
0,b'0236568',2,1.0
0,b'0236574',25,6.0
0,b'0236579',23,6.0
0,b'0236584',25,6.0
0,b'0236590',25,6.0
0,b'0236593',25,8.0
0,b'0236595',21,7.0
0,b'0236615',24,8.0
0,b'0236619',25,6.0
0,b'0236624',25,6.0
0,b'0236645',3,1.0
0,b'0236650',26,6.0
0,b'0236677',17,8.0
0,b'0236694',22,7.0
0,b'0236696',2,1.0
0,b'0236709',24,8.0
0,b'0236711',26,6.0
0,b'0236727',25,6.0
0,b'0236729',25,8.0
0,b'0236736',26,6.0
0,b'0236745',26,6.0
0,b'0236746',6,3.0
0,b'0236751',26,6.0
0,b'0236755',11,6.0
0,b'0236758',23,8.0
0,b'0236761',2,1.0
0,b'0236769',25,6.0
0,b'0236779',26,6.0
0,b'0236782',26,6.0
0,b'0236784',26,6.0
0,b'0236787',35,9.0
0,b'0236788',26,6.0
0,b'0236790',26,6.0
0,b'0236799',26,6.0
0,b'0236804',26,6.0
0,b'0236806',25,8.0
0,b'0236807',7,4.0
0,b'0236827',25,8.0
0,b'0236850',24,8.0
0,b'0236853',10,10.0
0,b'0236859',20,7.0
0,b'0236867',25,6.0
0,b'0236888',26,9.0
0,b'0236889',5,2.0
0,b'0236900',24,8.0
0,b'0236905',24,8.0
0,b'0236923',2,1.0
0,b'0236926',24,8.0
0,b'0236930',26,9.0
0,b'0236931',12,12.0
0,b'0236940',25,6.0
0,b'0236943',2,1.0
0,b'0236945',26,6.0
0,b'0236962',1,1.0
0,b'0236967',25,6.0
0,b'0236969',25,8.0
0,b'0236978',25,8.0
0,b'0236991',25,6.0
0,b'0236992',25,8.0
0,b'0237004',24,6.0
0,b'0237005',5,2.0
0,b'0237018',23,12.0
0,b'0237020',13,6.0
0,b'0237028',25,8.0
0,b'0237084',25,8.0
0,b'0237088',23,8.0
0,b'0237089',25,6.0
0,b'0237093',25,8.0
0,b'0237094',4,2.0
0,b'0237095',25,6.0
0,b'0237096',25,8.0
0,b'0237097',27,7.0
0,b'0237098',27,7.0
0,b'0237105',24,8.0
0,b'0237108',8,4.0
0,b'0237113',26,6.0
0,b'0237116',52,17.0
0,b'0237126',25,8.0
0,b'0237142',24,12.0
0,b'0237180',23,8.0
0,b'0237197',23,8.0
0,b'0237199',11,6.0
0,b'0237204',24,8.0
0,b'0237210',25,8.0
0,b'0237216',18,6.0
0,b'0237222',24,8.0
0,b'0237223',23,12.0
0,b'0237225',3,1.0
0,b'0237236',23,8.0
0,b'0237246',8,4.0
0,b'0237249',7,4.0
0,b'0237262',22,7.0
0,b'0237274',25,8.0
0,b'0237276',18,9.0
0,b'0237278',24,8.0
0,b'0237296',22,7.0
0,b'0237302',23,8.0
0,b'0237317',9,4.0
0,b'0237318',14,7.0
0,b'0237325',24,12.0
0,b'0237347',24,8.0
0,b'0237354',24,12.0
0,b'0237355',24,8.0
0,b'0237366',24,8.0
0,b'0237379',24,8.0
0,b'0237383',24,8.0
0,b'0237394',25,8.0
0,b'0237396',24,12.0
0,b'0237399',25,8.0
0,b'0237409',25,8.0
0,b'0237411',25,8.0
0,b'0237412',25,8.0
0,b'0237415',25,8.0
0,b'0237465',24,8.0
0,b'0237474',22,7.0
0,b'0237479',7,7.0
0,b'0237482',27,9.0
0,b'0237507',25,8.0
0,b'0237520',3,3.0
0,b'0237521',8,4.0
0,b'0237523',10,5.0
0,b'0237533',7,7.0
0,b'0237534',25,8.0
0,b'0237535',25,8.0
0,b'0237539',24,8.0
0,b'0237540',16,8.0
0,b'0237544',14,5.0
0,b'0237546',30,10.0
0,b'0237547',18,9.0
0,b'0237560',23,12.0
0,b'0237565',23,12.0
0,b'0237572',24,8.0
0,b'0237576',21,10.0
0,b'0237585',20,10.0
0,b'0237592',8,8.0
0,b'0237599',23,12.0
0,b'0237600',8,4.0
0,b'0237601',25,8.0
0,b'0237603',24,8.0
0,b'0237607',25,8.0
0,b'0237612',25,8.0
0,b'0237614',25,8.0
0,b'0237616',24,8.0
0,b'0237617',25,8.0
0,b'0237618',23,12.0
0,b'0237624',9,4.0
0,b'0237631',25,8.0
0,b'0237644',24,8.0
0,b'0237646',24,8.0
0,b'0237648',1,1.0
0,b'0237654',25,8.0
0,b'0237655',25,8.0
0,b'0237658',4,4.0
0,b'0237660',25,8.0
0,b'0237663',26,9.0
0,b'0237667',24,12.0
0,b'0237670',25,8.0
0,b'0237673',24,8.0
0,b'0237684',6,6.0
0,b'0237693',24,8.0
0,b'0237697',8,4.0
0,b'0237709',7,4.0
0,b'0237728',21,10.0
0,b'0237730',8,4.0
0,b'0237732',25,8.0
0,b'0237752',25,8.0
0,b'0237758',7,7.0
0,b'0237767',24,8.0
0,b'0237788',24,8.0
0,b'0237796',9,4.0
0,b'0237813',24,12.0
0,b'0237815',24,8.0
0,b'0237818',23,8.0
0,b'0237820',23,8.0
0,b'0237832',23,8.0
0,b'0237839',24,8.0
0,b'0237844',2,1.0
0,b'0237851',22,7.0
0,b'0237866',24,8.0
0,b'0237871',10,5.0
0,b'0237887',22,7.0
0,b'0237899',28,9.0
0,b'0237921',24,8.0
0,b'0237926',24,8.0
0,b'0237929',24,8.0
0,b'0237933',23,8.0
0,b'0237938',9,3.0
0,b'0237939',24,8.0
0,b'0237940',24,8.0
0,b'0237953',24,8.0
0,b'0237958',24,8.0
0,b'0237969',20,10.0
0,b'0237977',23,8.0
0,b'0237978',26,9.0
0,b'0237981',26,13.0
0,b'0237982',45,15.0
0,b'0237994',23,8.0
0,b'0237995',24,8.0
0,b'0237996',24,8.0
0,b'0238000',16,8.0
0,b'0238005',23,8.0
0,b'0238007',24,8.0
0,b'0238010',16,8.0
0,b'0238015',12,6.0
0,b'0238016',24,12.0
0,b'0238023',22,7.0
0,b'0238026',17,6.0
0,b'0238041',24,8.0
0,b'0238045',8,4.0
0,b'0238047',24,8.0
0,b'0238050',26,9.0
0,b'0238057',24,8.0
0,b'0238058',23,8.0
0,b'0238059',24,8.0
0,b'0238061',24,8.0
0,b'0238062',21,7.0
0,b'0238065',16,8.0
0,b'0238073',24,8.0
0,b'0238074',23,8.0
0,b'0238078',2,1.0
0,b'0238082',24,8.0
0,b'0238093',23,8.0
0,b'0238096',24,8.0
0,b'0238097',24,8.0
0,b'0238099',21,7.0
0,b'0238105',22,7.0
0,b'0238121',22,7.0
0,b'0238131',25,8.0
0,b'0238136',24,8.0
0,b'0238146',10,5.0
0,b'0238166',21,7.0
0,b'0238170',20,10.0
0,b'0238172',24,8.0
0,b'0238180',8,4.0
0,b'0238182',24,8.0
0,b'0238184',24,8.0
0,b'0238199',23,8.0
0,b'0238202',24,8.0
0,b'0238210',22,11.0
0,b'0238211',24,8.0
0,b'0238214',24,8.0
0,b'0238216',23,8.0
0,b'0238230',18,9.0
0,b'0238232',8,3.0
0,b'0238237',23,8.0
0,b'0238242',23,8.0
0,b'0238252',23,8.0
0,b'0238254',48,16.0
0,b'0238265',24,8.0
0,b'0238270',24,8.0
0,b'0238278',4,2.0
0,b'0238300',24,8.0
0,b'0238314',22,7.0
0,b'0238320',24,8.0
0,b'0238322',24,8.0
0,b'0238333',8,4.0
0,b'0238347',23,8.0
0,b'0238349',2,1.0
0,b'0238357',25,8.0
0,b'0238361',22,7.0
0,b'0238365',23,8.0
0,b'0238380',23,12.0
0,b'0238384',23,8.0
0,b'0238390',24,8.0
0,b'0238415',22,7.0
0,b'0238443',19,10.0
0,b'0238451',24,8.0
0,b'0238462',3,1.0
0,b'0238471',3,1.0
0,b'0238491',22,7.0
0,b'0238506',15,8.0
0,b'0238536',22,7.0
0,b'0238539',22,7.0
0,b'0238609',22,7.0
0,b'0238625',23,8.0
0,b'0238655',21,7.0
0,b'0238665',23,8.0
0,b'0238694',18,6.0
0,b'0238714',2,1.0
0,b'0238721',22,7.0
0,b'0238744',14,5.0
0,b'0238800',22,7.0
0,b'0238808',1,1.0
0,b'0238818',9,4.0
0,b'0238824',2,1.0
0,b'0238827',6,3.0
0,b'0238832',44,15.0
0,b'0238836',20,7.0
0,b'0238841',14,5.0
0,b'0238851',13,6.0
0,b'0238866',10,3.0
0,b'0238870',20,7.0
0,b'0238872',23,8.0
0,b'0238873',22,7.0
0,b'0238874',13,6.0
0,b'0238881',18,6.0
0,b'0238889',21,10.0
0,b'0238902',21,7.0
0,b'0238906',21,7.0
0,b'0238932',22,7.0
0,b'0238960',21,7.0
0,b'0238973',7,4.0
0,b'0238974',8,4.0
0,b'0238975',20,7.0
0,b'0238995',20,7.0
0,b'0238996',10,10.0
0,b'0239007',20,10.0
0,b'0239024',21,7.0
0,b'0239031',21,7.0
0,b'0239065',9,4.0
0,b'0239068',18,6.0
0,b'0239069',20,7.0
0,b'0239077',19,6.0
0,b'0239083',25,12.0
0,b'0239084',17,8.0
0,b'0239094',18,6.0
0,b'0239096',17,6.0
0,b'0239120',1,1.0
0,b'0239131',20,7.0
0,b'0239135',16,5.0
0,b'0239138',20,7.0
0,b'0239161',19,6.0
0,b'0239163',13,6.0
0,b'0239169',20,7.0
0,b'0239171',19,6.0
0,b'0239176',9,4.0
0,b'0239179',7,4.0
0,b'0239189',18,9.0
0,b'0239192',22,7.0
0,b'0239195',18,9.0
0,b'0239196',20,7.0
0,b'0239197',15,8.0
0,b'0239198',10,5.0
0,b'0239201',7,4.0
0,b'0239206',21,7.0
0,b'0239207',9,4.0
0,b'0239213',20,7.0
0,b'0239219',20,7.0
0,b'0239225',8,8.0
0,b'0239227',18,6.0
0,b'0239228',20,7.0
0,b'0239239',16,5.0
